Country,iso,Year,CountryYear,Total,LTM,STM,Injection,NonUser,high,ReasonNotUsingSI,reason_note,scale,notes,discon_inj,discon_stm,discon_inj_note,discon_stm_note,Country_note,inj_to_si,stm_to_si,nu_to_si,si_bonus,max_siofsc,year_sc,year_si
Senegal,686,2027,Senegal2027,5040284,753328.3122,120147.6326,306969.2837,3859838.771,0,0.814813195,National,0.75,,0.387,0.4,,"No data, global average",94.4% of Injectables are from the Public Sector and 12% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2020
Senegal,686,2028,Senegal2028,5186869,815456.3096,114771.5645,314068.5897,3942572.536,0,0.814813195,National,0.75,,0.387,0.4,,"No data, global average",94.4% of Injectables are from the Public Sector and 12% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2020
Senegal,686,2029,Senegal2029,5333876,877037.7297,111176.8735,319593.9263,4026067.47,0,0.814813195,National,0.75,,0.387,0.4,,"No data, global average",94.4% of Injectables are from the Public Sector and 12% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2020
Senegal,686,2030,Senegal2030,5479629,941116.5634,106863.3977,324498.8478,4107150.191,0,0.814813195,National,0.75,,0.387,0.4,,"No data, global average",94.4% of Injectables are from the Public Sector and 12% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.01,0.4,2019,2020
Sierra Leone,694,2019,Sierra Leone2019,1914452,171140.1522,96169.72559,195025.0651,1452117.057,1,0.786720866,National,0.9,,0.42,0.4,,"No data, global average",81.9% of Injectables are from the Public Sector and 55.9% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Sierra Leone,694,2020,Sierra Leone2020,1966600,191133.9281,95205.8744,200802.3152,1479457.882,1,0.786720866,National,0.9,,0.42,0.4,,"No data, global average",81.9% of Injectables are from the Public Sector and 55.9% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Sierra Leone,694,2021,Sierra Leone2021,2017640,212477.7605,93988.01946,206662.8325,1504511.388,1,0.786720866,National,0.9,,0.42,0.4,,"No data, global average",81.9% of Injectables are from the Public Sector and 55.9% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Sierra Leone,694,2022,Sierra Leone2022,2070964,235732.0324,92697.85353,213056.1176,1529477.996,1,0.786720866,National,0.9,,0.42,0.4,,"No data, global average",81.9% of Injectables are from the Public Sector and 55.9% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Sierra Leone,694,2023,Sierra Leone2023,2125890,260720.0937,91169.28892,219681.0548,1554319.563,1,0.786720866,National,0.9,,0.42,0.4,,"No data, global average",81.9% of Injectables are from the Public Sector and 55.9% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Sierra Leone,694,2024,Sierra Leone2024,2181328,287104.6232,89248.17349,226188.2964,1578786.907,1,0.786720866,National,0.9,,0.42,0.4,,"No data, global average",81.9% of Injectables are from the Public Sector and 55.9% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Sierra Leone,694,2025,Sierra Leone2025,2236643,314146.0078,86708.08909,231995.3998,1603793.503,1,0.786720866,National,0.9,,0.42,0.4,,"No data, global average",81.9% of Injectables are from the Public Sector and 55.9% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Sierra Leone,694,2026,Sierra Leone2026,2290904,343110.1554,83883.27103,238032.1267,1625878.447,1,0.786720866,National,0.9,,0.42,0.4,,"No data, global average",81.9% of Injectables are from the Public Sector and 55.9% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Sierra Leone,694,2027,Sierra Leone2027,2345100,371370.7538,80220.15764,242541.8789,1650967.21,1,0.786720866,National,0.9,,0.42,0.4,,"No data, global average",81.9% of Injectables are from the Public Sector and 55.9% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Sierra Leone,694,2028,Sierra Leone2028,2399301,401498.4246,76700.93478,247243.0889,1673858.552,1,0.786720866,National,0.9,,0.42,0.4,,"No data, global average",81.9% of Injectables are from the Public Sector and 55.9% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Sierra Leone,694,2029,Sierra Leone2029,2453762,434284.1281,73052.89945,252554.6494,1693870.323,1,0.786720866,National,0.9,,0.42,0.4,,"No data, global average",81.9% of Injectables are from the Public Sector and 55.9% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Sierra Leone,694,2030,Sierra Leone2030,2508552,466995.8397,68817.56886,256841.0549,1715897.537,1,0.786720866,National,0.9,,0.42,0.4,,"No data, global average",81.9% of Injectables are from the Public Sector and 55.9% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Solomon Islands,90,2019,Solomon Islands2019,160888,18610.7859,3193.03724,8493.537008,130590.6399,0,0.935454726,Regional,0.9,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.02,0.015,0.4,2022,2025
Solomon Islands,90,2020,Solomon Islands2020,164458,19551.17148,3157.431782,8503.847204,133245.5495,0,0.935454726,Regional,0.9,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.02,0.015,0.4,2022,2025
Solomon Islands,90,2021,Solomon Islands2021,168084,20659.6566,3133.525846,8562.908396,135727.9092,0,0.935454726,Regional,0.9,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.02,0.015,0.4,2022,2025
Solomon Islands,90,2022,Solomon Islands2022,171565,21659.4039,3093.168282,8547.212724,138265.2151,0,0.935454726,Regional,0.9,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.02,0.015,0.4,2022,2025
Solomon Islands,90,2023,Solomon Islands2023,174998,22726.5844,3029.061322,8543.796185,140698.5581,0,0.935454726,Regional,0.9,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.02,0.015,0.4,2022,2025
Solomon Islands,90,2024,Solomon Islands2024,178541,23770.48822,2966.502106,8504.671948,143299.3377,0,0.935454726,Regional,0.9,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.02,0.015,0.4,2022,2025
Solomon Islands,90,2025,Solomon Islands2025,182273,24844.04875,2891.84299,8458.069553,146079.0387,0,0.935454726,Regional,0.9,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.02,0.015,0.4,2022,2025
Solomon Islands,90,2026,Solomon Islands2026,186338,26016.47725,2810.116932,8426.511391,149084.8944,0,0.935454726,Regional,0.9,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.02,0.015,0.4,2022,2025
Solomon Islands,90,2027,Solomon Islands2027,190506,27277.80529,2733.175172,8400.857706,152094.1618,0,0.935454726,Regional,0.9,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.02,0.015,0.4,2022,2025
Solomon Islands,90,2028,Solomon Islands2028,194822,28562.6302,2641.205948,8362.54237,155255.6215,0,0.935454726,Regional,0.9,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.02,0.015,0.4,2022,2025
Solomon Islands,90,2029,Solomon Islands2029,199312,29715.94106,2518.852064,8269.11609,158808.0908,0,0.935454726,Regional,0.9,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.02,0.015,0.4,2022,2025
Solomon Islands,90,2030,Solomon Islands2030,203979,31316.95426,2410.957004,8279.872882,161971.2159,0,0.935454726,Regional,0.9,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.02,0.015,0.4,2022,2025
Somalia,706,2019,Somalia2019,3457640,6488.287186,34773.41236,9844.053741,3406534.247,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Somalia,706,2020,Somalia2020,3574772,8329.616332,37449.31893,10435.79314,3518557.272,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Somalia,706,2021,Somalia2021,3692967,10480.02504,40465.91038,11060.09639,3630960.968,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Somalia,706,2022,Somalia2022,3818499,13166.79163,44249.74483,11866.52842,3749215.935,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Somalia,706,2023,Somalia2023,3950060,16183.72403,47729.37781,12593.68461,3873553.214,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Somalia,706,2024,Somalia2024,4085612,19744.72743,51501.66929,13391.25577,4000974.348,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Somalia,706,2025,Somalia2025,4224141,24017.22922,55928.60177,14297.86364,4129897.305,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Somalia,706,2026,Somalia2026,4362246,28392.5445,59303.31475,14931.90724,4259618.234,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Somalia,706,2027,Somalia2027,4504231,33745.46569,63619.71187,15747.97564,4391117.847,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Somalia,706,2028,Somalia2028,4650609,40218.74106,68664.51407,16728.90946,4524996.835,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Somalia,706,2029,Somalia2029,4802684,46933.23571,73229.4521,17426.66109,4665094.651,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
Somalia,706,2030,Somalia2030,4961232,54780.1343,78350.21272,18188.02629,4809913.627,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.04,0.02,0.4,2022,2025
South Sudan,728,2019,South Sudan2019,2650055,7379.252347,61336.98113,24100.63017,2557238.136,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
South Sudan,728,2020,South Sudan2020,2691906,10047.66482,63761.02786,25166.08059,2592931.227,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
South Sudan,728,2021,South Sudan2021,2747560,13097.92416,66386.90537,26352.31331,2641722.857,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
South Sudan,728,2022,South Sudan2022,2817014,16728.2534,70104.36598,27964.36681,2702217.014,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
South Sudan,728,2023,South Sudan2023,2896049,20557.40731,74096.5024,29137.01484,2772258.075,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
South Sudan,728,2024,South Sudan2024,2978913,24674.12102,77790.14622,30131.74501,2846316.988,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
South Sudan,728,2025,South Sudan2025,3061716,29186.35805,81466.36267,31080.4178,2919982.861,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
South Sudan,728,2026,South Sudan2026,3140709,34280.31442,85628.48404,32149.73412,2988650.467,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
South Sudan,728,2027,South Sudan2027,3220949,39505.86277,89099.45776,32890.29613,3059453.383,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
South Sudan,728,2028,South Sudan2028,3302538,45824.22727,94028.70381,34085.40887,3128599.66,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
South Sudan,728,2029,South Sudan2029,3385900,51725.61176,98094.24172,34567.01684,3201513.13,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
South Sudan,728,2030,South Sudan2030,3471329,58971.48706,103706.3594,35525.77539,3273125.378,0,0.857650253,Regional,0.809117647,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.03,0.02,0.4,2022,2025
Sri Lanka,144,2019,Sri Lanka2019,5326819,1082063.533,588759.5599,277616.5694,3378379.337,0,0.921306529,National,0.6,,0.4,0.4,"No data, global average","No data, global average",66.8% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Sri Lanka,144,2020,Sri Lanka2020,5324160,1085167.374,602680.2696,270235.9453,3366076.411,0,0.921306529,National,0.6,,0.4,0.4,"No data, global average","No data, global average",66.8% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Sri Lanka,144,2021,Sri Lanka2021,5326104,1085203.243,614903.697,262061.0136,3363936.046,0,0.921306529,National,0.6,,0.4,0.4,"No data, global average","No data, global average",66.8% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Sri Lanka,144,2022,Sri Lanka2022,5330391,1089178.554,629432.2729,254824.6117,3356955.561,0,0.921306529,National,0.6,,0.4,0.4,"No data, global average","No data, global average",66.8% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Sri Lanka,144,2023,Sri Lanka2023,5333773,1090904.568,642661.4219,247001.066,3353205.944,0,0.921306529,National,0.6,,0.4,0.4,"No data, global average","No data, global average",66.8% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Sri Lanka,144,2024,Sri Lanka2024,5331026,1090343.531,654490.0171,238636.7698,3347555.682,0,0.921306529,National,0.6,,0.4,0.4,"No data, global average","No data, global average",66.8% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Sri Lanka,144,2025,Sri Lanka2025,5319112,1085802.462,663876.024,229451.9097,3339981.605,0,0.921306529,National,0.6,,0.4,0.4,"No data, global average","No data, global average",66.8% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Sri Lanka,144,2026,Sri Lanka2026,5307598,1082641.144,674141.9097,220662.0548,3330152.892,0,0.921306529,National,0.6,,0.4,0.4,"No data, global average","No data, global average",66.8% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Sri Lanka,144,2027,Sri Lanka2027,5285887,1078224.238,683423.1009,211646.3547,3312593.307,0,0.921306529,National,0.6,,0.4,0.4,"No data, global average","No data, global average",66.8% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Sri Lanka,144,2028,Sri Lanka2028,5257134,1071298.875,691028.9898,202242.8457,3292563.29,0,0.921306529,National,0.6,,0.4,0.4,"No data, global average","No data, global average",66.8% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Sri Lanka,144,2029,Sri Lanka2029,5226196,1069334.009,701539.816,193806.4411,3261515.733,0,0.921306529,National,0.6,,0.4,0.4,"No data, global average","No data, global average",66.8% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Sri Lanka,144,2030,Sri Lanka2030,5195727,1060118.637,707282.0432,184177.2681,3244149.052,0,0.921306529,National,0.6,,0.4,0.4,"No data, global average","No data, global average",66.8% of Injectables are from the Public Sector and 0% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
State of Palestine,275,2019,State of Palestine2019,1245041,227111.6883,135157.3514,9944.98837,872826.972,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
State of Palestine,275,2020,State of Palestine2020,1276536,232412.5323,141181.6489,10658.78163,892283.0372,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
State of Palestine,275,2021,State of Palestine2021,1311527,238869.4536,148077.2938,11464.38479,913115.8679,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
State of Palestine,275,2022,State of Palestine2022,1346111,244736.34,154775.4446,12283.71279,934315.5026,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
State of Palestine,275,2023,State of Palestine2023,1380969,249868.4862,161195.2894,13099.0687,956806.1557,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
State of Palestine,275,2024,State of Palestine2024,1417018,256137.987,168538.169,14010.01549,978331.8285,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
State of Palestine,275,2025,State of Palestine2025,1454526,261635.648,175720.1397,14907.66564,1002262.547,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
State of Palestine,275,2026,State of Palestine2026,1491840,267576.1161,183416.2695,15867.46661,1024980.148,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
State of Palestine,275,2027,State of Palestine2027,1530836,273677.075,191409.4099,16883.00702,1048866.508,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
State of Palestine,275,2028,State of Palestine2028,1570718,278585.7638,198746.1334,17869.13086,1075516.972,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
State of Palestine,275,2029,State of Palestine2029,1610155,284755.2742,207251.6426,18968.27121,1099179.812,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
State of Palestine,275,2030,State of Palestine2030,1648427,289532.8235,214978.5935,20013.70072,1123901.882,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Sudan,729,2019,Sudan2019,10414375,48011.27571,761328.8744,120015.0606,9485019.789,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Sudan,729,2020,Sudan2020,10709481,49035.75597,807980.3202,128784.2875,9723680.636,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Sudan,729,2021,Sudan2021,11014473,49783.4792,854013.1705,137589.8694,9973086.481,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Sudan,729,2022,Sudan2022,11327535,50787.31382,908530.7073,147922.9566,10220294.02,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Sudan,729,2023,Sudan2023,11646588,55863.60108,962279.356,158334.6906,10470110.35,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Sudan,729,2024,Sudan2024,11968948,60986.93713,1013688.923,168502.8401,10725769.3,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Sudan,729,2025,Sudan2025,12292714,66490.73588,1071853.907,179704.3847,10974664.97,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Sudan,729,2026,Sudan2026,12615703,72873.5592,1137371.887,192477.16,11212980.39,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Sudan,729,2027,Sudan2027,12940294,79075.6616,1195990.991,204282.4596,11460944.89,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Sudan,729,2028,Sudan2028,13266665,84060.87612,1256387.295,214562.318,11711654.51,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Sudan,729,2029,Sudan2029,13595746,89744.12477,1324306.21,226227.745,11955467.92,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Sudan,729,2030,Sudan2030,13928013,95634.38121,1394726.436,238272.9458,12199379.24,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Syrian Arab Republic,760,2019,Syrian Arab Republic2019,4615782,770716.4307,426460.5761,43505.8578,3375099.135,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Syrian Arab Republic,760,2020,Syrian Arab Republic2020,4727170,798744.101,452179.1456,46830.88065,3429415.873,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Syrian Arab Republic,760,2021,Syrian Arab Republic2021,4948168,840107.2485,486766.6173,51065.70968,3570228.425,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Syrian Arab Republic,760,2022,Syrian Arab Republic2022,5252876,896646.8458,531545.3502,56495.12564,3768188.678,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Syrian Arab Republic,760,2023,Syrian Arab Republic2023,5593291,957691.2627,580767.0276,62513.42238,3992319.287,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Syrian Arab Republic,760,2024,Syrian Arab Republic2024,5910757,1017320.055,630994.5907,68757.61933,4193684.735,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Syrian Arab Republic,760,2025,Syrian Arab Republic2025,6173182,1061823.187,674191.6475,74234.99573,4362932.17,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Syrian Arab Republic,760,2026,Syrian Arab Republic2026,6398581,1095949.461,711793.0664,79285.34258,4511553.13,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
Syrian Arab Republic,760,2027,Syrian Arab Republic2027,6567545,1116213.475,741532.4468,83502.203,4626296.875,0,0.879502731,Regional,0.823333333,regional average,0.4,0.4,"No data, global average","No data, global average","Data on public sector distribution is not available, using regional average.",0.16,0.08,0.05,0.02,0.4,2022,2025
